Title,Company,Content_0,Content_1,Content_2,Link,Location,label,platform
서비스부문 배달시간예측서비스팀 Data Scientist,"우아한형제들(배달의민족,Tech)","주요업무
- 고객의 주문접수 시점부터 배달완료까지 소요되는 배달시간을 예측합니다.
- 비즈니스 도메인 관점에서 프로덕트 목표에 맞는 문제를 정의하고 문제에 적합한 알고리즘 및 모델을 개발합니다.","자격요건
- 수학/통계/산업공학/ML/DS/OR 관련 전공자 또는 그에 준하는 강한 수학적 백그라운드와 경험을 갖추신 분
- 통계적 접근법과 Operation Research/머신러닝에 대한 높은 이해력을 보유하신 분
- 최신 논문을 읽고 이를 빠르게 구현하여 직면한 비즈니스 문제를 해결할 수 있는지 검증할 수 있는 능력
- 3년 이상의 실무 경험 및 원천 데이터를 탐색, 검증, 취합하는 단계부터 모델의 구현, 학습, 서비스 적용까지 처리할 수 있는 분
- 명확한 의사소통 능력이 있으며 끈기와 책임감을 가지고 문제에 도전하는 분
- 문제 해결 능력이 뛰어나신 분","우대사항
- 문제 해결에 필요하다면 분야를 가리지 않고 기술을 습득하려는 의지와 욕심이 있는 분
- 확률 과정(Stochastic Process)에 대한 경험을 보유하신 분
- 자신의 지식과 기술을 단지 연구에만 그치지 않고 실제 서비스까지 연결시키는 과정을 경험을 하고 싶은 분
- 시각화, 모델 최적화, 프로파일러, 서빙, 프로덕션 파이프라인 등의 툴 생태계 활용 경험이 있는 분
- Hadoop, Spark 등의 빅데이터 플랫폼 활용 경험 또는 대용량 데이터 분산 처리에 대한 이해
- AWS, GCP 등 클라우드 서비스 사용 경험  
- 퀵커머스 및 시간 예측에 대한 높은 수준의 지식을 보유하신 분

[개발환경]
- 주요기술: Hadoop, Spark, ML Framework(PyTorch, Tensorflow 등), Jupyterhub, Zeppelin
- 업무도구: Slack, Jira, Confluence, Docker
- 코드 리뷰: Gitlab
- 모니터링: Grafana, Prometheus 

[꼭 읽어주세요!]
- 경력기술서는 자신의 기술력을 보여 줄 수 있는 프로젝트나 협력한 활동사항 위주로 작성해주세요.
- 경력기술서에는 진행기간과 함께 어떤 모델을 사용했고 지원자가 어떤 부분에 기여했는지 구체적으로 작성해주세요.
- 기술적으로 외부공개가 어려운 내용이 있다면 제외하고 작성해주세요.
- 본인이 소유 또는 기여한 Github나 블로그 주소를 첨부해 주시면 지원자를 이해하는데 도움이 됩니다.
- 사전과제를 진행합니다.
kaggle에서 마음에 드는 Competition 선택 후 결과 코드 제출
* Kaggle Notebook, Google Colab 등 자유 형식으로 제출하되, 종료된 Competition도 상관없음
* Leaderboard 순위 제출은 선택사항이며 검토 시 순위는 반영하지 않음, 타인 코드 참조시 Reference 필수
kaggle 과제 제출에 어려움이 있는 지원자의 경우, 인상깊게 보았던 AI/ML 분야의 논문이나 이론, 기술 중에 한 두 가지를 골라 10~15분 분량의 발표 자료를 작성하여 제출하는 것으로 대체 가능함 (기술 면접 시 활용 예정)",https://www.wanted.co.kr/wd/173844,서울 송파구,데이터 분석가,wanted
데이터 분석 컨설턴트,교보문고,"주요업무
데이터분석과 커뮤니케이션에 대한 전문성을 바탕으로,

1. 데이터 기반 문제해결 
   - 각 영역 현업담당자와 커뮤니케이션하여 과제를 도출하고, 
      의사결정자에게는 데이터 기반의 해결책을 함께 제시합니다.

2. 데이터 거버넌스 구축
   - 각 영역 현업담당자와의 긴밀한 커뮤니케이션을 기반으로 데이터 전략을 도출하고, 
     지속가능한 인사이트 창출을 위한 데이터 기획과 대시보드 개발 및 데이터 프로덕트 개발을 
     진행합니다.

3. 데이터 전략자산화
   - 새로운 가치 창출을 위한 신규 데이터 수집을 기획하고 전략 수립을 위한 
      데이터 분석 작업을 합니다.

4. 주요지표 수치화 및 분석 및 모니터링
   - 전사 목표달성을 위한 주요지표들을 분석하고 현황을 모니터링하며, 
      이러한 다양한 지표를 쉽게 확인할 수 있는 대시보드를 만듭니다.

업무 예시)
Case1) 별도의 시스템에 구성되어 있는 물류의 흐름을 하나의 화면을 통해 보고싶다는 담당자의 니즈를 도출하고, 요건을 분석하여 데이터를 수집하고, 분석/가공하여 데이터마트를 구성하고 이를 대시보드를 통해 시각화하여 언제는 한 화면에서 조회할 수 있도록 만든 사례

Case2) 현업담당자들이 직접 활용할 수 있는 데이터 거버넌스 체계를 구축하기 위해 원칙과 정책, 프로세스를 수립하고, 팀원들과 함께 제품을 선정하여 데이터웨어하우스를 구축하고, 담당자들의 니즈에 맞게 데이터마트와 대시보드를 함께 개발하여 데이터기반으로 일하는 문화를 만든 사례

참고사항)
• 데이터인텔리전스팀에서는 연차와 상관없이 프로젝트의 오너십을 가지고 업무를 진행할 수 있습니다.
• 교보문고의 다양한 다량의 데이터를 직접 분석하고 가치를 창출할 수 있는 기회가 있습니다.
• 클라우드기반의 다양한 기술스택을 경험할 수 있습니다.
• 다양한 부서의 담당자들과 협업하며, 흥미로운 프로젝트를 직접 발의하고 진행할 수 있습니다.","자격요건
• SQL 기반의 데이터 분석 및 쿼리문 작성에 익숙하신 분
• Tableau 데이터 시각화에 능숙하신 분
• 데이터 관련 프로그래밍 언어(Python)를 다루어본 경험이 있는 분
• 웹/앱 서비스를 통한 매출, 상품, 고객데이터 분석을 기반으로 
   서비스 개선 인사이트 도출 및 개선 적용 경험이 있는 분 (3년차 이상)
• 사업 전반과 전사적인 조직목표의 이해, 소프트 스킬을 기반으로 
   엔지니어, 현업 담당자 간의 커뮤니케이션을 책임감을 가지고 할 수 있는 분
• 데이터 산업과 기술에 대한 열정으로 자기주도적으로 업무를 수행하며 
   액션이 필요한 데이터를 찾고 디벨롭 하는 일에 익숙한 분


서류전형 ＞ 면접전형 ＞ 건강검진 ＞ 최종합격","우대사항
• 데이터 분석 솔루션이나 플랫폼 구축 프로젝트 참여 경험이 있는 분
• 온오프라인 물류, 유통 데이터 기반 분석 프로젝트 경험이 있는 분
• 수치와 데이터 기반의 커뮤니케이션이 자유롭고, 비즈니스 대시보드 구성 및 운영 경험을 보유한 분
• 데이터의 가치를 이해하고 서비스와 사용자의 실제 변화를 이끌어 낼 수 있는 분",https://www.wanted.co.kr/wd/149962,서울 마포구,데이터 분석가,wanted
[인텔리전스랩스] 데이터 분석가 (게임 이상탐지),넥슨코리아(NEXON),"주요업무
• 게임 내외로 발생되는 모든 로그 데이터를 사용하여 분석합니다.
  ＞ 게임 재화, 거래, 퀘스트, 아이템, 행동로그, 이미지, 텍스트, 가챠 등
• Spark를 사용하여 대용량 로그 데이터를 추출, 가공, 분석합니다.
• 시계열 모델과 지표를 개발합니다
  ＞ 매일 천 만개 이상의 시계열에서 발생하는 특이한 신호를 탐지하고 해석합니다.
  ＞ 게임 안에서 발생한 모든 이상 징후가 어딘가의 시계열에 감지되고, 우리가 집계한 데이터 안에서 해석되는 것을 목표합니다.
• 어뷰징 및 작업장 탐지 모델을 연구하고 개발합니다.
  ＞ 인공신경망, 기계학습, 통계적 추론, 컴퓨터 알고리즘 등. 가능한 모든 방법을 동원할 수 있으며, 함께 고민하고 연구합니다.
  ＞ 방대한 로그로부터 유의미한 변수를 개발하기 위한 피처 엔지니어링 과정도 포함됩니다.
• 게임 가챠의 확률 이상을 탐지합니다.
  ＞ 게임의 가챠아이템에 대한 실측 확률들을 모니터링하고 확률 탐지 모델을 연구합니다.","자격요건
• 주도적으로 분석 가설을 세우고 검증하여 의미있는 결론을 도출했던 프로젝트 경험
• 데이터를 다양한 방식으로 Feature Engineering 해 본 경험
• 데이터를 해석할 수 있는 기술 통계에 대한 지식
• 1개 이상의 언어 기반 숙련된 프로그래밍 역량
• 셀프 모티베이션","우대사항
• 이상 탐지 분야에 대한 경험 및 관심
• 분석 및 모델을 통해 서비스를 직접 개발 및 개선 해 본 경험
• 통계/머신러닝 등 관련 분야의 전문 지식 또는 그에 준하는 경험",https://www.wanted.co.kr/wd/107009,경기 성남시,데이터 분석가,wanted
플랫폼팀 데이터 사이언티스트,와이어드컴퍼니,"주요업무
• 비지니스 이슈를 데이터 관점에서 정의하고 의사결정의 방향성 제시
• 다양한 사용자 행위 기반 대용량 데이터를 분석하고 비즈니스에 기여하는 인사이트 도출
• A/B 테스트 등을 활용하여 의사결정 과정에서 발생할 수 있는 편향을 제거한 데이터 체계 구축","자격요건
• 커머스 관련 실무 경험을 2년 이상 가지고 계신 분
• 데이터 분석 및 머신러닝 관련 언어(Python, SQL, R 등)를 능숙하게 활용하실 수 있는 분
• A/B 테스트와 인과 추론에 대한 깊은 통계적 이해를 가지신 분","우대사항
• 비정형화 된 데이터를 다양한 기술을 활용하여 팀원들에게 유의미한 정보로 만들 수 있는 분
• 데이터를 통해 얻은 정보를 누구나 이해할 수 있는 형태로 설명할 수 있는 분
• 주도적으로 이슈나 개선점을 찾아내고 새로운 지식을 빠르게 학습하면서 열정적으로 문제를 해결하려는 분
• 팀원들과 서로 아이디어를 공유하고 논의할 수 있고, 유관 부서와 적극적으로 커뮤니케이션 가능하신 분",https://www.wanted.co.kr/wd/97792,서울 강남구,데이터 사이언티스트,wanted
데이터 사이언티스트,베이글코드(Bagelcode),"주요업무
* 이런 분을 찾습니다.
데이터 사이언티스트는 광대한 데이터의 바다에서 유용한 가치를 발굴, 가공하여 활용 가능한 인사이트와 모델로 재생성하는 포지션입니다.
이를 위해 대용량의 데이터를 다룰 수 있는 빅데이터 기술을 바탕으로, 분석 결과를 실제 프로덕션 시스템에 배포할 수 있도록
머신러닝과 AI를 활용한 모델을 만들고 이를 직접 운용하는 역할을 수행합니다.

* 이런 일을 함께하고 싶습니다.
- 베이글코드가 운영하는 서비스의 각종 데이터를 활용한 데이터 애널리틱스 및 비즈니스 인사이트 도출
- 머신러닝 등 AI 기술을 활용한 예측 및 판단 모델을 개발하여, 주요 의사 결정 및 CRM 등에 도움을 주며, 프로덕션 레벨의 자동화된 예측 모델을 배포하고 발전
- 주요 KPI에 대한 이상상황 탐지 등을 intelligent하게 모니터링하는 서비스 및 툴 개발
- 사내에서 수행하는 A/B 테스트의 유효성을 확인하고 적용 결과를 제안하는 자동화된 시스템 개발
- Spark SQL과 HiveQL 등의 분산 쿼리 환경을 활용한 대규모 데이터 처리 및 분석
- 비지니스 및 데이터 분석 니즈에 맞게 데이터 모델 및 스키마를 꾸준히 개발 및 발전","자격요건
* 이런 역량을 가지신 분을 찾습니다.
- SQL / Python / R 등 데이터 분석 업무를 수행할 수 있는 하나 이상의 개발 언어를 경험하신 분
- 통계 지식에 대한 이해 및 문제 해결 능력이 뛰어난 분
- 머신 러닝 / 데이터 사이언스 분야에 열정을 갖고 성장하고 싶으신 분
- 관련 경력 3년 이상이신 분","우대사항
* 이런 역량을 가지신 분을 우대합니다.
- Hadoop MapReduce, Hive, Spark 등 빅데이터 분석 플랫폼에 대한 경험이 있으신 분
- 머신러닝 / AI 모델링 및 적용에 관한 업무 경험이 있으신 분
- Tableau 등 시각화 툴을 활용한 대시보드 설계 및 운영 경험이 있으신 분",https://www.wanted.co.kr/wd/200704,서울 강남구,데이터 사이언티스트,wanted
데이터 사이언티스트 (3년이상),제주알마켓,"주요업무
• 하루방 서비스 데이터 관리","자격요건
• 관련학과 졸업
• BI / R","우대사항
• 3년 이상 대규모 시스템 경험이 있으신 분
• 뛰어난 의사소통 능력(구두, 서면)을 보유하신 분
• 팀을 성공적으로 이끌어본 경험이 있으신 분",https://www.wanted.co.kr/wd/167793,서울 강남구,데이터 사이언티스트,wanted
의료분야 데이터사이언티스트,에비드넷,"주요업무
• 의료 데이터 연구 프로토콜 작성
• 의학적 타당성 검토 및 용어 검토
• 의료 데이터 연구 설계 및 분석","자격요건
• 학력/전공 : 학사 이상(간호학, 약학, 통계학, 보건학, 의료정보학, 임상역학 등 관련학과)
• 유관경력 :  의료 데이터 관련 실무 경력 1년 이상
• 기       술 : 1개 이상 데이터 분석 프로그래밍 사용 가능 (SQL, R, Python, SAS 등)","우대사항
• 의료 데이터 분석 관련 석사 이상 전공자이며 논문 작성 경험이 있는 분
• CRC 또는 CRA 업무 경험이 있고 의료 데이터 분석에도 관심이 많으신 분
• 임상연구 프로토콜 작성 경험이 있는 분",https://www.wanted.co.kr/wd/205223,서울 강남구,데이터 사이언티스트,wanted
데이터 사이언티스트(AI),그립컴퍼니,"주요업무
[팀 소개]
AI빅데이터 팀을 소개합니다.
• AI/빅데이터를 탐구하여 그립 유저에게 데이터에 기반한 사용 경험을 제공하고자 합니다.
• 전사적으로 데이터에 기반하는 의사결정을 할 수 있도록 데이터시각화에 대해 탐구하고 이를 전사에서 활용할 수 있도록 전파하여 데이터가 살아숨쉬는 선순환 고리를 만들어냅니다.
• 신설된 조직이며 어떻게 데이터 구조를 서비스에 녹일 수 있을지 함께 논의하고 만들어 나갑니다.

[직무 소개]
• 전통적인 이커머스와는 달리 라이브커머스라는 신규 플랫폼에서 발생하는 수많은 데이터에 다양한 분석 기법을 적용하고 가치있는 정보를 찾아냅니다.
• 머신러닝, 딥러닝 기법을 이용하여 패턴을 모델링하거나 이상치를 탐지합니다.
• 각종 로그 데이터를 이용하여 방송 또는 상품의 추천 시스템을 개발합니다.
• 딥러닝을 이용하여 라이브커머스에 맞는 AI 모델을 만들고 랭킹, 추천, 방송 모니터링, 어뷰징 탐지 등 서비스 전반에 적용합니다. A/B 테스트를 통해 성과를 측정하며 이를 바탕으로 서비스의 지표를 지속적으로 상승시킵니다.

[주요 업무]
• 방송, 상품 데이터를 활용한 머신러닝/딥러닝 실험 및 모델 개발(NLP, Vision, etc.)
• MLOps를 이용하여 모델의 lifetime을 관리, 학습 / 배포 자동화 시스템 구축
• A/B Test 등을 통한 모델 검증 / 개선","자격요건
• 경력 3 ~ 9년
• Python, Java, Scala, Shell script 등의 프로그래밍 언어로 개발이 가능하신 분
• AWS, Google Cloud 등 클라우드 환경에서 개발이 가능하신 분
• 여러 부서의 요구사항을 잘 파악하고 원활한 커뮤니케이션이 가능하신 분","우대사항
• 머신러닝/딥러닝 모델을 이용하여 실제 서비스 운영 경험이 있으신 분
• AWS, Google Cloud를 이용한 머신러닝/딥러닝 개발 경험이 있으신 분
• MLOps를 이용한 CI/CD 운영 경험이 있으신 분
• 컴퓨터공학, 통계학, 수학 등 관련 전공자 석사 이상 우대 

[Tech Stack]
• Linux, Python, Java, Scala, Shell script
• MySQL, ElasticSearch, Redshift
• Airflow, Spark, Hadoop, Superset, Metabase
• AWS, GCP
• Docker, Kubernetes


[전형절차]
• 서류 전형 ＞ 1차 면접(기술) ＞ 2차 면접(문화 적합성) ＞ 최종 합격

[참고 사항]
* 직무 및 직책에 따라 레퍼런스 조회가 진행될 수 있습니다.
* 정규직의 경우, 3개월의 수습기간이 적용됩니다. 수습기간 평가에 따라 수습이 연장되거나 종료될 수 있습니다.",https://www.wanted.co.kr/wd/117393,경기 성남시,데이터 사이언티스트,wanted
데이터 사이언티스트 (시니어),데이터노우즈,"주요업무
• 부동산 지표 개발
• 부동산 지역/단지 평가모델
• 생성형 AI 프롬프트 엔지니어링","자격요건
• 수리모형, 지표 개발 관련 경력자 
• 데이터 분석 경력자","우대사항
• 부동산 도메인 지식, 부동산 투자 경험
• 보험 계리사 등 통계 및 수리적 방법론 사용 유사 업종
• 통계 분석
• SQL, Python 
• AI 기본 지식
• 통계학과, 수학과",https://www.wanted.co.kr/wd/203566,서울 강남구,데이터 사이언티스트,wanted
[100억↑투자] 데이터사이언티스트,해줌,"주요업무
전력중개사업(VPP)에서 가장 중요하게 사용되는 발전량 예측부터 자동화를 위한 여러 서비스들에 사용될 알고리즘, 모델을 개발하는 일을 합니다.
기상정보를 다루는 일이 많으며 태양광/풍력을 주로 분석합니다.

[업무 내용]
- 태양광 발전량 예측 알고리즘 고도화
- 풍력 발전량 예측
- 전력중개사업 최적화 알고리즘 개발 
- 신재생에너지 제어 알고리즘 개발","자격요건
- 관련 업무 경력 3년 이상인 분
- 시계열 데이터를 분석하여 예측에 대한 경험이 있는 분
- 논문 등 알고리즘에 대해 분석 후 구현 경험이 있는 분
- 통계분석, 인공지능/머신러닝 관련 석/박사학위 또는 이에 준하는 경력을 소지하신 분
- Python 언어 사용 가능","우대사항
- 기상관련 데이터 경험
- 머신러닝 관련 모델링 도구 경험자 (Tensorflow, PyTorch 등)
- 데이터 분석 경험자 (R, Tableau 등)

*전형절차
서류전형 - 실무 면접 - 인성 면접(인성검사) - 처우협의 - 입사",https://www.wanted.co.kr/wd/147049,서울 송파구,데이터 사이언티스트,wanted
EVI Data 사이언티스트,소프트베리,"주요업무
- 사용자의 전기차 충전 경험 향상을 위한 데이터 기반 모델링 및 신기능 개발
- Machine Learning/Deep Learning을 활용한 사용자의 충전패턴 모델링
- 프로젝트 일정 및 테스크 관리
- 과거 충전소 이용 로그를 활용한 미래의 전력 수요 예측
- EV Infra 앱 로그 분석을 통한 사용자 행동패턴 분석 및 예측
- 이 외 데이터를 활용한 다양한 가치를 창출하는 모든 업무","자격요건
1. 문제를 스스로 정의하고 리서치를 통해 해결할 수 있는 분
    - 프로덕트 출시 경험이 있거나 개인 논문을 작성해본 경험이 있는 분

2. 머신러닝 혹은 전기차 관련 최신 논문을 이해하고 구현할 수 있는 분
    - ML/DL 프레임워크(torch, TensorFlow, Scikit-Learn 등)를 이용해서 최신 기술을 구현해본 경 
     험이 있는 분

3. 프로덕션 레벨에서 유지보수가 용이하도록 코드를 설계하고, 직접 유지보수 해본 
    - git(GitHub)을 이용한 코드 버전관리 경험
    - 타팀과의 협업을 통해 모델을 프로덕트화한 경험

4. 관련 경력 5년 이상 
    - 통계학, 산업공학, 응용수학 및 Machine Learning, Deep Learning 관련 분야","우대사항
- 전기차와 전기차 인프라에 대한 높은 이해
- 모빌리티 관련 리서치 경험자
- EV Infra 앱을 사용해본 사람
- 주도적으로 토론에 참여하고 주장을 할 수 있는 사람
- 프로젝트 관리 경험(능력)이 있는 사람",https://www.wanted.co.kr/wd/180389,서울 서초구,데이터 사이언티스트,wanted
데이터 사이언티스트,핀다(FINDA),"주요업무
[Data Science팀을 소개합니다.]
• Data Science팀은 Data Division 안에 소속되어 있으며, Data Platform팀과 함께 협업하여 Data Driven이 가능한 환경을 구성하고 조직 성장에 기여해요.
• 데이터 사이언티스트는 프로덕트 개선 및 BM 효율을 증가시킬 수 있는 여러가지 모델을 개발해요.
• 각자 오너십있는 프로젝트를 맡되, 서로의 프로젝트에서 대두되는 문제들을 함께 해결하고 있어요.
• Product Owner, Product Engineer, Growth팀 등 전사의 동료들과 협업하여 전사 OKR 달성해요.

[Data Science팀은 이런 일을 하고 있어요.]
• 보이스피싱, 단기 연체 등 금융사기 범죄 예방 및 탐지 모델(FDS)을 개발해요.
• 핀다 사용자에 최적화된 개인 신용평가모델(CSS)을 개발해요.
• 신용점수, 대출상환, 한도조회, 금리/한도 등 다양한 Feature 데이터를 분석하여 프로덕트의 개선 및 확장에 기여해요.
• 프로덕트 주요 지표를 개선할 수 있는 모형을 개발하고 고도화해요.","자격요건
• 7년 이상의 데이터 분석 및 모델링 관련 업무 경험을 보유하신 분
• Hadoop, Spark 등 빅데이터 플랫폼을 활용해보신 분
• 주요 ML 프레임워크를 활용해 실제 비즈니스 문제를 해결해보신 분
• 데이터 분석, 모델 구현 및 운영까지의 과정을 수행할 수 있는 분

[핀다 데이터 사이언스팀에서 사용하고 있는 기술]
• Python, SQL
• Apache Spark, Delta Lake, Airflow
• Lightgbm, Spark-ML, Scikit-learn, Pytorch
• Git, Tableau","우대사항
• 핀테크 서비스의 데이터 분석 및 모델링 업무를 담당해보신 분
• 대용량 데이터 분산 처리에 대한 이해가 있는 분
• AWS, GCP 등 클라우드 서비스를 사용해보신 분
• 기존 프로덕트 내 문제를 파악하고 지표를 정의하여 분석해본 경험이 있는 분
• Spark, Airflow 등을 활용하여 ETL파이프라인을 운영한 경험이 있는 분

[채용여정]
• 서류 전형 ＞ 1차 인터뷰 ＞ 2차 인터뷰 ＞ 3차 인터뷰 ＞ 레퍼런스 체크 ＞ 처우 협의 ＞ 최종 합격
• 지원자 경력 및 채용 현황에 따라 일부 절차가 변경될 수 있습니다.
• 산업기능요원 지원 가능합니다. (현역 전직, 보충역 신규 편입 또는 전직)",https://www.wanted.co.kr/wd/41945,서울 강남구,데이터 사이언티스트,wanted
데이터사이언티스트 (AI추천엔진팀),씨제이올리브영(CJ올리브영),"주요업무
[AI 추천엔진팀 소개]

- 올리브영 AI추천엔진팀은 국내 H&B 시장을 선도하는 올리브영의 초개인화 맞춤 추천 서비스를 실현하기 위해
· 빅데이터를 바탕으로 추천 알고리즘을 만들고
· 추천시스템을 통하여 데이터를 학습시켜 추천 모델링을 합니다.
· 초개인화 추천을 위한 옴니채널 관점에서 온오프 통합 추천 서비스를 기획합니다.


[담당업무]
빅데이터 기반 상품 추천 모델링, 유저 세그먼트 추출, 스코어 모델, 예측 모델 개발
Raw Data의 효율적 정제 및 데이터 구조 정의, 데이터 파이프라인 개발
데이터 분석, 설계, 모델링, 데이터마이닝
빅데이터 기반 고객 행동 패턴 및 상품 구매 요인 분석/인사이트 도출","자격요건
관련 업무 경력 8~15년 (데이터 모델링 상용화 , 개발역량 등)
Machine Learnig 활용 데이터 분석 가능
python, JAVA 개발 가능자
다양한 분석 툴(SQL, R 등) 활용 가능
상용화 서비스 개발 및 운영 
고객/상품/브랜드 분석 및 비즈니스 관련 인사이트 도출 경험","우대사항
• 관련학과(수학, 통계, 전산, 데이터 분석) 전공자 우대
• ML 관련 서비스 개발 및 운영 경험자 우대
• 추천 서비스 시스템 개발 및 운영 경험자 우대
• Agile 업무 환경(Scrum, Sprint, Squad 등) 경험자 우대


[기타 안내사항] 
※ 전형 안내
• 서류전형 - 1차면접 - 온라인 인성검사 - 2차면접 - Reference Check - 처우전형/건강검진 - 합격

- 직무에 따라 면접 방식 및 프로세스가 변경될 수 있습니다.
- 채용에 합격하시는 경우 3개월의 수습기간을 적용합니다. ('23년 11월 서류 지원부터 적용됩니다.)
- 지원서 내용 중 허위 사실이 확인될 경우 채용이 취소될 수 있습니다.
- 서류 접수는 하나의 공고에만 지원 가능합니다. (중복지원 불가)",https://www.wanted.co.kr/wd/164003,서울 용산구,데이터 사이언티스트,wanted
[그루비 SaaS 솔루션] 데이터사이언티스트,플래티어,"주요업무
• ML, DL 등을 활용한 상품 추천 모델, 고객 세그멘테이션 모델링
• ML, DL 등을 활용한 구매 확률 모델, 이탈 확률 모델, LTV 예측 모델링
• 데이터 기반 서비스 아이디어 도출
• 이커머스 고객 행동 데이터 분석
• 서비스 개선 및 목표 달성을 위한 실험의 설계/제안 및 결과 분석
• 주요 지표들의 성과 분석","자격요건
• 통계학과, 수학, 데이터 분석 학과 등 관련 전공자
• 관련 경력 3년 이상 또는 석사 졸업 이상 및 관련 경력 1년 이상","우대사항
• 이커머스 관련 분야 업무 경험이 있으신 분
• 마케팅 솔루션, 마케팅 분야 업무 경험이 있으신 분
• AWS, GCP 등의 클라우드 서비스 사용 경험이 있으신 분
• TensorFlow, Keras, Pytorch 등 Deep Learning Framework 사용 경험이 있으신 분
• Spark 또는 Ray를 활용한 분산 병렬 처리 프레임워크 경험이 있으신 분
• Kaggle 대회 입상자",https://www.wanted.co.kr/wd/157407,서울 송파구,데이터 사이언티스트,wanted
"데이터 사이언티스트 (5년이상, 과장급)",엑셈,"주요업무
• 빅데이터 분석 실무
• 정형/비정형 데이터 전처리/검증
• 탐색적 자료분석, 머신러닝/딥러닝 등의 알고리즘을 활용한 모델 구현
• 분석 결과 시각화 및 분석 보고서 작성
• 빅데이터 분석 관련 이론 및 실습 교육 수행","자격요건
• 경력 : 경력 5년 ~ 10년 (과장급)","우대사항
• 공학계열, 수학/통계학, 산업공학
• 유관 전공 석/박사 학위 소지자
• 데이터 분석 관련 경진대회 수상 경력이 있는 분
• 데이터 분석 관련 자격증 및 전문 교육을 수료하신 분
• 팀 동료들과 협업을 잘하는 사람
• 다양한 분야에서 데이터 기반으로 문제 해결 경험이 있는 사람
• 머신러닝/딥러닝/통계/데이터 과학에 대한 이해도가 높은 사람 
• 대용량 데이터 핸들링 경험
• 정형/비정형 데이터 가공 및 처리 경험
• 데이터마이닝/머신러닝/딥러닝을 활용한 모델 구현 경험",https://www.wanted.co.kr/wd/188021,서울 강서구,데이터 사이언티스트,wanted
데이터 사이언티스트 (시니어),강남언니(힐링페이퍼),"주요업무
＜우리 스쿼드에서는 이런 비전과 목표를 가지고 있어요＞

강남언니 팀 [베가스 스쿼드]는 고객의 서비스 이용 데이터를 활용해 고객에게 양질의 서비스로 되돌려드리는 것을 비전으로 합니다. 이를 위해 우리는 다음과 같은 목표를 가지고 있습니다.

고객이 강남언니에서 원하는 상품을 쉽고 빠르게 찾을 수 있도록 검색을 최적화한다.

고객이 지금 고민하는 것이 무엇인지 파악하여 관련 상품을 적시에 추천한다.

고객이 플랫폼을 신뢰할 수 있도록 플랫폼 내 부정 행위를 찾고 차단한다.

강남언니 팀 '스쿼드'란?
스쿼드는 문제의식과 목적으로 모인 팀입니다. 그 문제를 해결하기 위한 가장 효율적이고 작은 단위의 팀입니다.


＜이런 일들을 경험하고 성장할 수 있어요＞

베가스의 시니어 데이터 과학자는 검색, 추천, 광고 등 고객 경험을 향상시킬 수 있는 모든 영역을 담당합니다. 시장의 모범사례를 적용하고 새로운 모델 연구 및 상용화를 통해 지속적인 서비스의 성장을 이끌어갑니다. 또한 Tech Lead로서 후배 데이터 과학자의 양성과 조직 및 회사의 기술적 발전을 도모합니다.


＜앞으로 이런 일들을 하게 될 거에요＞

- 검색, 추천, 광고, 부정 탐지 등 서비스 모든 영역의 데이터 모델링 및 상용화
- 사내 Data Scientist의 Tech lead 역할
- 시장의 모범 사례 조사 및 새로운 모델의 연구","자격요건
＜이런 분을 모시고 싶어요＞

- ML/DL 모델에 대한 깊은 이해를 가지신 분
- Data Scientist로서 최소 5년 이상 실무를 경험하신 분
- 검색, 추천, 광고 등 최소 한 분야에서 2년 이상 상용화 경험을 보유하신 분","우대사항
＜이런 점이 있다면 더욱 좋아요＞

- 국내외 포털, 이커머스, 디지털 광고 업계 등에서 검색, 추천, 광고 모델 상용화 경험
- Product Analysis 경험: 퍼널 분석, 리텐션 분석 등
- Ray, DASK 등의 분산 학습 및 추론 환경 경험
- Language model 또는 Vision model 상용화 경험
- AWS cloud 환경에서 모델링 수행 경험",https://www.wanted.co.kr/wd/206697,서울 강남구,데이터 사이언티스트,wanted
블록체인 데이터 사이언티스트,클로인트,"주요업무
• 온체인 데이터 분석업무 리딩
• 온체인 데이터 Clustering, Rating, Pattern, Anomaly 분석
• 온체인 데이터 분석 기반 위협 탐지 및 예측
• 상기 업무 수행을 위한 각종 알고리즘 개발 및 운영
• 머신러닝 기반 분석 업무 수행 경험자 우대

[기술스택]
• 다양한 종류의 DB 고급 Query 작성 - Mysql, Postgresql, MongoDB, Neo4j 등
• 대용량 데이터 처리 Job 작성 - Spark, Hadoop, Kafka, Presto
• DW - Redshift, Snowflake, Tableau등","자격요건
• 데이터 사이언스 관련 실무 경력 7년 이상 또는 그에 준하는 역량 보유
• 대용량 데이터 분석 및 머신러닝 관련 언어(SQL/HQL, Python, R 등) 활용 능력
• 대용량 데이터 분석을 통해 문제를 정의하고 해결할 수 있는 능력
• 관련 알고리즘에 대한 논문 작성 등 분석 후 구현 경험
• 블록체인에 대한 비지니스적, 기술적 이해도 보유자 선호
• Complex Network Modeling 관련 실무경험 보유자 선호","우대사항
• 블록체인 및 암호화폐 관련 기업 근무 경력
• 빅데이터 관련 기업 근무 경력
• 관련 대회 입상, 수상 경력
• 통계분석, 머신러닝 등 관련 분야 석/박사 학위 소지자
• 상위 수준의 영어 의사소통 및 문서 작성 능력",https://www.wanted.co.kr/wd/174913,서울 서초구,데이터 사이언티스트,wanted
